"id","sensor","time","data","session","sensor_data","sessionsecond","hedeflenen"
"2028986","temp","23/5/2024 14:07:54","25.5","3568","16708","5866",
"2028987","pressure","23/5/2024 14:07:54","45.4","3568","2784","5866",
"2028988","co2","23/5/2024 14:07:54","0","3568","0","5866",
"2028989","o","23/5/2024 14:07:55","21.3","3568","6977","5867",
"2028990","temp","23/5/2024 14:07:55","25.56","3568","16748","5867",
"2028991","pressure","23/5/2024 14:07:55","45.67","3568","2800","5867",
"2028992","co2","23/5/2024 14:07:55","0","3568","0","5867",
"2028993","o","23/5/2024 14:07:56","21.3","3568","6977","5868",
"2028994","temp","23/5/2024 14:07:56","25.54","3568","16740","5868",
"2028995","pressure","23/5/2024 14:07:56","45.67","3568","2800","5868",
"2028996","co2","23/5/2024 14:07:56","0","3568","0","5868",
"2028997","o","23/5/2024 14:07:57","21.3","3568","6985","5869",
"2028998","temp","23/5/2024 14:07:57","25.54","3568","16740","5869",
"2028999","pressure","23/5/2024 14:07:57","45.4","3568","2784","5869",
"2029000","co2","23/5/2024 14:07:57","0","3568","0","5869",
"2029001","o","23/5/2024 14:07:58","21.3","3568","6977","5870",
"2029002","temp","23/5/2024 14:07:58","25.54","3568","16740","5870",
"2029003","pressure","23/5/2024 14:07:58","45.14","3568","2768","5870",
"2029004","co2","23/5/2024 14:07:58","0","3568","0","5870",
"2029005","o","23/5/2024 14:07:59","21.3","3568","6977","5871",
"2029006","temp","23/5/2024 14:07:59","25.56","3568","16748","5871",
"2029007","pressure","23/5/2024 14:07:59","45.14","3568","2768","5871",
"2029008","co2","23/5/2024 14:07:59","0","3568","0","5871",
"2029009","o","23/5/2024 14:08:00","21.3","3568","6977","5872",
"2029010","temp","23/5/2024 14:08:00","25.54","3568","16740","5872",
"2029011","pressure","23/5/2024 14:08:00","45.14","3568","2768","5872",
"2029012","co2","23/5/2024 14:08:00","0","3568","0","5872",
"2029013","o","23/5/2024 14:08:01","21.3","3568","6977","5873",
"2029014","temp","23/5/2024 14:08:01","25.53","3568","16732","5873",
"2029015","pressure","23/5/2024 14:08:01","45.14","3568","2768","5873",
"2029016","co2","23/5/2024 14:08:01","0","3568","0","5873",
"2029017","o","23/5/2024 14:08:02","21.3","3568","6977","5874",
"2029018","temp","23/5/2024 14:08:02","25.53","3568","16732","5874",
"2029019","pressure","23/5/2024 14:08:02","45.67","3568","2800","5874",
"2029020","co2","23/5/2024 14:08:02","0","3568","0","5874",
"2029021","o","23/5/2024 14:08:03","21.2","3568","6961","5875",
"2029022","temp","23/5/2024 14:08:03","25.58","3568","16764","5875",
"2029023","pressure","23/5/2024 14:08:03","45.4","3568","2784","5875",
"2029024","co2","23/5/2024 14:08:03","0","3568","0","5875",
"2029025","o","23/5/2024 14:08:04","21.3","3568","6977","5876",
"2029026","temp","23/5/2024 14:08:04","25.54","3568","16740","5876",
"2029027","pressure","23/5/2024 14:08:04","45.4","3568","2784","5876",
"2029028","co2","23/5/2024 14:08:04","0","3568","0","5876",
"2029029","o","23/5/2024 14:08:05","21.2","3568","6961","5877",
"2029030","temp","23/5/2024 14:08:05","25.54","3568","16740","5877",
"2029031","pressure","23/5/2024 14:08:05","45.4","3568","2784","5877",
"2029032","co2","23/5/2024 14:08:05","0","3568","0","5877",
"2029033","o","23/5/2024 14:08:06","21.3","3568","6977","5878",
"2029034","temp","23/5/2024 14:08:06","25.53","3568","16732","5878",
"2029035","pressure","23/5/2024 14:08:06","45.67","3568","2800","5878",
"2029036","co2","23/5/2024 14:08:06","0","3568","0","5878",
"2029037","o","23/5/2024 14:08:07","21.3","3568","6977","5879",
"2029038","temp","23/5/2024 14:08:07","25.56","3568","16748","5879",
"2029039","pressure","23/5/2024 14:08:07","45.67","3568","2800","5879",
"2029040","co2","23/5/2024 14:08:07","0","3568","0","5879",
"2029041","o","23/5/2024 14:08:08","21.3","3568","6977","5880",
"2029042","temp","23/5/2024 14:08:08","25.56","3568","16748","5880",
"2029043","pressure","23/5/2024 14:08:08","45.67","3568","2800","5880",
"2029044","co2","23/5/2024 14:08:08","0","3568","0","5880",
"2029045","o","23/5/2024 14:08:09","21.2","3568","6961","5881",
"2029046","temp","23/5/2024 14:08:09","25.53","3568","16732","5881",
"2029047","pressure","23/5/2024 14:08:09","45.14","3568","2768","5881",
"2029048","co2","23/5/2024 14:08:09","0","3568","0","5881",
"2029049","o","23/5/2024 14:08:10","21.3","3568","6977","5882",
"2029050","temp","23/5/2024 14:08:10","25.54","3568","16740","5882",
"2029051","pressure","23/5/2024 14:08:10","45.14","3568","2768","5882",
"2029052","co2","23/5/2024 14:08:10","0","3568","0","5882",
"2029053","o","23/5/2024 14:08:11","21.3","3568","6977","5883",
"2029054","temp","23/5/2024 14:08:11","25.54","3568","16740","5883",
"2029055","pressure","23/5/2024 14:08:11","45.4","3568","2784","5883",
"2029056","co2","23/5/2024 14:08:11","0","3568","0","5883",
"2029057","o","23/5/2024 14:08:12","21.3","3568","6977","5884",
"2029058","temp","23/5/2024 14:08:12","25.54","3568","16740","5884",
"2029059","pressure","23/5/2024 14:08:12","45.67","3568","2800","5884",
"2029060","co2","23/5/2024 14:08:12","0","3568","0","5884",
"2029061","o","23/5/2024 14:08:13","21.3","3568","6977","5885",
"2029062","temp","23/5/2024 14:08:13","25.56","3568","16748","5885",
"2029063","pressure","23/5/2024 14:08:13","45.4","3568","2784","5885",
"2029064","co2","23/5/2024 14:08:13","0","3568","0","5885",
"2029065","o","23/5/2024 14:08:14","21.3","3568","6977","5886",
"2029066","temp","23/5/2024 14:08:14","25.56","3568","16748","5886",
"2029067","pressure","23/5/2024 14:08:14","45.14","3568","2768","5886",
"2029068","co2","23/5/2024 14:08:14","0","3568","0","5886",
"2029069","o","23/5/2024 14:08:15","21.3","3568","6977","5887",
"2029070","temp","23/5/2024 14:08:15","25.58","3568","16764","5887",
"2029071","pressure","23/5/2024 14:08:15","45.14","3568","2768","5887",
"2029072","co2","23/5/2024 14:08:15","0","3568","0","5887",
"2029073","o","23/5/2024 14:08:16","21.3","3568","6977","5888",
"2029074","temp","23/5/2024 14:08:16","25.58","3568","16764","5888",
"2029075","pressure","23/5/2024 14:08:16","45.01","3568","2760","5888",
"2029076","co2","23/5/2024 14:08:16","0","3568","0","5888",
"2029077","o","23/5/2024 14:08:17","21.3","3568","6985","5889",
"2029078","temp","23/5/2024 14:08:17","25.53","3568","16732","5889",
"2029079","pressure","23/5/2024 14:08:17","45.14","3568","2768","5889",
"2029080","co2","23/5/2024 14:08:17","0","3568","0","5889",
"2029081","o","23/5/2024 14:08:18","21.3","3568","6985","5890",
"2029082","temp","23/5/2024 14:08:18","25.54","3568","16740","5890",
"2029083","pressure","23/5/2024 14:08:18","45.4","3568","2784","5890",
"2029084","co2","23/5/2024 14:08:18","0","3568","0","5890",
"2029085","o","23/5/2024 14:08:19","21.3","3568","6977","5891",
"2029086","temp","23/5/2024 14:08:19","25.53","3568","16732","5891",
"2029087","pressure","23/5/2024 14:08:19","45.4","3568","2784","5891",
"2029088","co2","23/5/2024 14:08:19","0","3568","0","5891",
"2029089","o","23/5/2024 14:08:20","21.3","3568","6977","5892",
"2029090","temp","23/5/2024 14:08:20","25.56","3568","16748","5892",
"2029091","pressure","23/5/2024 14:08:20","45.4","3568","2784","5892",
"2029092","co2","23/5/2024 14:08:20","0","3568","0","5892",
"2029093","o","23/5/2024 14:08:21","21.3","3568","6977","5893",
"2029094","temp","23/5/2024 14:08:21","25.54","3568","16740","5893",
"2029095","pressure","23/5/2024 14:08:21","45.67","3568","2800","5893",
"2029096","co2","23/5/2024 14:08:21","0","3568","0","5893",
"2029097","o","23/5/2024 14:08:22","21.3","3568","6977","5894",
"2029098","temp","23/5/2024 14:08:22","25.58","3568","16764","5894",
"2029099","pressure","23/5/2024 14:08:22","45.14","3568","2768","5894",
"2029100","co2","23/5/2024 14:08:22","0","3568","0","5894",
"2029101","o","23/5/2024 14:08:23","21.3","3568","6977","5895",
"2029102","temp","23/5/2024 14:08:23","25.54","3568","16740","5895",
"2029103","pressure","23/5/2024 14:08:23","45.14","3568","2768","5895",
"2029104","co2","23/5/2024 14:08:23","0","3568","0","5895",
"2029105","o","23/5/2024 14:08:24","21.3","3568","6977","5896",
"2029106","temp","23/5/2024 14:08:24","25.59","3568","16772","5896",
"2029107","pressure","23/5/2024 14:08:24","45.01","3568","2760","5896",
"2029108","co2","23/5/2024 14:08:24","0","3568","0","5896",
"2029109","o","23/5/2024 14:08:25","21.3","3568","6985","5897",
"2029110","temp","23/5/2024 14:08:25","25.56","3568","16748","5897",
"2029111","pressure","23/5/2024 14:08:25","45.67","3568","2800","5897",
"2029112","co2","23/5/2024 14:08:25","0","3568","0","5897",
"2029113","o","23/5/2024 14:08:26","21.3","3568","6977","5898",
"2029114","temp","23/5/2024 14:08:26","25.54","3568","16740","5898",
"2029115","pressure","23/5/2024 14:08:26","45.14","3568","2768","5898",
"2029116","co2","23/5/2024 14:08:26","0","3568","0","5898",
"2029117","o","23/5/2024 14:08:27","21.3","3568","6985","5899",
"2029118","temp","23/5/2024 14:08:27","25.54","3568","16740","5899",
"2029119","pressure","23/5/2024 14:08:27","45.4","3568","2784","5899",
"2029120","co2","23/5/2024 14:08:27","0","3568","0","5899",
"2029121","o","23/5/2024 14:08:28","21.3","3568","6985","5900",
"2029122","temp","23/5/2024 14:08:28","25.58","3568","16764","5900",
"2029123","pressure","23/5/2024 14:08:28","45.4","3568","2784","5900",
"2029124","co2","23/5/2024 14:08:28","0","3568","0","5900",
"2029125","o","23/5/2024 14:08:29","21.3","3568","6977","5901",
"2029126","temp","23/5/2024 14:08:29","25.56","3568","16748","5901",
"2029127","pressure","23/5/2024 14:08:29","45.4","3568","2784","5901",
"2029128","co2","23/5/2024 14:08:29","0","3568","0","5901",
"2029129","o","23/5/2024 14:08:30","21.3","3568","6985","5902",
"2029130","temp","23/5/2024 14:08:30","25.54","3568","16740","5902",
"2029131","pressure","23/5/2024 14:08:30","45.14","3568","2768","5902",
"2029132","co2","23/5/2024 14:08:30","0","3568","0","5902",
"2029133","o","23/5/2024 14:08:31","21.3","3568","6977","5903",
"2029134","temp","23/5/2024 14:08:31","25.54","3568","16740","5903",
"2029135","pressure","23/5/2024 14:08:31","45.4","3568","2784","5903",
"2029136","co2","23/5/2024 14:08:31","0","3568","0","5903",
"2029137","o","23/5/2024 14:08:32","21.3","3568","6985","5904",
"2029138","temp","23/5/2024 14:08:32","25.56","3568","16748","5904",
"2029139","pressure","23/5/2024 14:08:32","45.14","3568","2768","5904",
"2029140","co2","23/5/2024 14:08:32","0","3568","0","5904",
"2029141","o","23/5/2024 14:08:33","21.3","3568","6985","5905",
"2029142","temp","23/5/2024 14:08:33","25.54","3568","16740","5905",
"2029143","pressure","23/5/2024 14:08:33","45.4","3568","2784","5905",
"2029144","co2","23/5/2024 14:08:33","0","3568","0","5905",
"2029145","o","23/5/2024 14:08:34","21.3","3568","6985","5906",
"2029146","temp","23/5/2024 14:08:34","25.53","3568","16732","5906",
"2029147","pressure","23/5/2024 14:08:34","45.4","3568","2784","5906",
"2029148","co2","23/5/2024 14:08:34","0","3568","0","5906",
"2029149","o","23/5/2024 14:08:35","21.3","3568","6977","5907",
"2029150","temp","23/5/2024 14:08:35","25.56","3568","16748","5907",
"2029151","pressure","23/5/2024 14:08:35","45.14","3568","2768","5907",
"2029152","co2","23/5/2024 14:08:35","0","3568","0","5907",
"2029153","o","23/5/2024 14:08:36","21.3","3568","6985","5908",
"2029154","temp","23/5/2024 14:08:36","25.54","3568","16740","5908",
"2029155","pressure","23/5/2024 14:08:36","45.4","3568","2784","5908",
"2029156","co2","23/5/2024 14:08:36","0","3568","0","5908",
"2029157","o","23/5/2024 14:08:37","21.3","3568","6977","5909",
"2029158","temp","23/5/2024 14:08:37","25.54","3568","16740","5909",
"2029159","pressure","23/5/2024 14:08:37","45.67","3568","2800","5909",
"2029160","co2","23/5/2024 14:08:37","0","3568","0","5909",
"2029161","o","23/5/2024 14:08:38","21.3","3568","6985","5910",
"2029162","temp","23/5/2024 14:08:38","25.53","3568","16732","5910",
"2029163","pressure","23/5/2024 14:08:38","45.01","3568","2760","5910",
"2029164","co2","23/5/2024 14:08:38","0","3568","0","5910",
"2029165","o","23/5/2024 14:08:39","21.3","3568","6985","5911",
"2029166","temp","23/5/2024 14:08:39","25.56","3568","16748","5911",
"2029167","pressure","23/5/2024 14:08:39","45.4","3568","2784","5911",
"2029168","co2","23/5/2024 14:08:39","0","3568","0","5911",
"2029169","o","23/5/2024 14:08:40","21.3","3568","6985","5912",
"2029170","temp","23/5/2024 14:08:40","25.54","3568","16740","5912",
"2029171","pressure","23/5/2024 14:08:40","45.4","3568","2784","5912",
"2029172","co2","23/5/2024 14:08:40","0","3568","0","5912",
"2029173","o","23/5/2024 14:08:41","21.3","3568","6985","5913",
"2029174","temp","23/5/2024 14:08:41","25.53","3568","16732","5913",
"2029175","pressure","23/5/2024 14:08:41","45.4","3568","2784","5913",
"2029176","co2","23/5/2024 14:08:41","0","3568","0","5913",
"2029177","o","23/5/2024 14:08:42","21.3","3568","6985","5914",
"2029178","temp","23/5/2024 14:08:42","25.54","3568","16740","5914",
"2029179","pressure","23/5/2024 14:08:42","45.4","3568","2784","5914",
"2029180","co2","23/5/2024 14:08:42","0","3568","0","5914",
"2029181","o","23/5/2024 14:08:43","21.3","3568","6977","5915",
"2029182","temp","23/5/2024 14:08:43","25.59","3568","16772","5915",
"2029183","pressure","23/5/2024 14:08:43","45.14","3568","2768","5915",
"2029184","co2","23/5/2024 14:08:43","0","3568","0","5915",
"2029185","o","23/5/2024 14:08:44","21.3","3568","6977","5916",
"2029186","temp","23/5/2024 14:08:44","25.54","3568","16740","5916",
"2029187","pressure","23/5/2024 14:08:44","45.14","3568","2768","5916",
"2029188","co2","23/5/2024 14:08:44","0","3568","0","5916",
"2029189","o","23/5/2024 14:08:45","21.3","3568","6985","5917",
"2029190","temp","23/5/2024 14:08:45","25.53","3568","16732","5917",
"2029191","pressure","23/5/2024 14:08:45","45.14","3568","2768","5917",
"2029192","co2","23/5/2024 14:08:45","0","3568","0","5917",
"2029193","o","23/5/2024 14:08:46","21.3","3568","6985","5918",
"2029194","temp","23/5/2024 14:08:46","25.58","3568","16764","5918",
"2029195","pressure","23/5/2024 14:08:46","45.14","3568","2768","5918",
"2029196","co2","23/5/2024 14:08:46","0","3568","0","5918",
"2029197","o","23/5/2024 14:08:47","21.3","3568","6977","5919",
"2029198","temp","23/5/2024 14:08:47","25.58","3568","16764","5919",
"2029199","pressure","23/5/2024 14:08:47","45.14","3568","2768","5919",
"2029200","co2","23/5/2024 14:08:47","0","3568","0","5919",
"2029201","o","23/5/2024 14:08:48","21.3","3568","6977","5920",
"2029202","temp","23/5/2024 14:08:48","25.56","3568","16748","5920",
"2029203","pressure","23/5/2024 14:08:48","45.4","3568","2784","5920",
"2029204","co2","23/5/2024 14:08:48","0","3568","0","5920",
"2029205","o","23/5/2024 14:08:49","21.2","3568","6961","5921",
"2029206","temp","23/5/2024 14:08:49","25.54","3568","16740","5921",
"2029207","pressure","23/5/2024 14:08:49","45.4","3568","2784","5921",
"2029208","co2","23/5/2024 14:08:49","0","3568","0","5921",
"2029209","o","23/5/2024 14:08:50","21.3","3568","6977","5922",
"2029210","temp","23/5/2024 14:08:50","25.54","3568","16740","5922",
"2029211","pressure","23/5/2024 14:08:50","45.01","3568","2760","5922",
"2029212","co2","23/5/2024 14:08:50","0","3568","0","5922",
"2029213","o","23/5/2024 14:08:51","21.3","3568","6977","5923",
"2029214","temp","23/5/2024 14:08:51","25.53","3568","16732","5923",
"2029215","pressure","23/5/2024 14:08:51","45.4","3568","2784","5923",
"2029216","co2","23/5/2024 14:08:51","0","3568","0","5923",
"2029217","o","23/5/2024 14:08:52","21.2","3568","6961","5924",
"2029218","temp","23/5/2024 14:08:52","25.58","3568","16764","5924",
"2029219","pressure","23/5/2024 14:08:52","45.67","3568","2800","5924",
"2029220","co2","23/5/2024 14:08:52","0","3568","0","5924",
"2029221","o","23/5/2024 14:08:53","21.2","3568","6961","5925",
"2029222","temp","23/5/2024 14:08:53","25.56","3568","16748","5925",
"2029223","pressure","23/5/2024 14:08:53","45.14","3568","2768","5925",
"2029224","co2","23/5/2024 14:08:53","0","3568","0","5925",
"2029225","o","23/5/2024 14:08:54","21.3","3568","6977","5926",
"2029226","temp","23/5/2024 14:08:54","25.56","3568","16748","5926",
"2029227","pressure","23/5/2024 14:08:54","45.14","3568","2768","5926",
"2029228","co2","23/5/2024 14:08:54","0","3568","0","5926",
"2029229","o","23/5/2024 14:08:55","21.2","3568","6961","5927",
"2029230","temp","23/5/2024 14:08:55","25.5","3568","16708","5927",
"2029231","pressure","23/5/2024 14:08:55","45.4","3568","2784","5927",
"2029232","co2","23/5/2024 14:08:55","0","3568","0","5927",
"2029233","o","23/5/2024 14:08:56","21.2","3568","6953","5928",
"2029234","temp","23/5/2024 14:08:56","25.56","3568","16748","5928",
"2029235","pressure","23/5/2024 14:08:56","45.14","3568","2768","5928",
"2029236","co2","23/5/2024 14:08:56","0","3568","0","5928",
"2029237","o","23/5/2024 14:08:57","21.2","3568","6937","5929",
"2029238","temp","23/5/2024 14:08:57","25.61","3568","16780","5929",
"2029239","pressure","23/5/2024 14:08:57","45.4","3568","2784","5929",
"2029240","co2","23/5/2024 14:08:57","0","3568","0","5929",
"2029241","o","23/5/2024 14:08:58","21.2","3568","6937","5930",
"2029242","temp","23/5/2024 14:08:58","25.54","3568","16740","5930",
"2029243","pressure","23/5/2024 14:08:58","45.4","3568","2784","5930",
"2029244","co2","23/5/2024 14:08:58","0","3568","0","5930",
"2029245","o","23/5/2024 14:08:59","21.2","3568","6961","5931",
"2029246","temp","23/5/2024 14:08:59","25.58","3568","16764","5931",
"2029247","pressure","23/5/2024 14:08:59","45.14","3568","2768","5931",
"2029248","co2","23/5/2024 14:08:59","0","3568","0","5931",
"2029249","o","23/5/2024 14:09:00","21.2","3568","6953","5932",
